id,order_id,product_id,quantity,price_at_purchase
2183,SYN000350,b3,3,199.0
2184,SYN000350,b5,3,299.0
2185,SYN000350,f2,2,49.0
2186,SYN000351,f5,1,99.0
2187,SYN000351,b5,3,299.0
2188,SYN000352,b2,3,249.0
2189,SYN000352,f4,1,199.0
2190,SYN000353,b2,1,249.0
2191,SYN000353,b3,3,199.0
2192,SYN000353,b5,2,299.0
2193,SYN000353,v1,2,89.0
2194,SYN000354,f2,1,49.0
2195,SYN000354,v3,1,79.0
2196,SYN000355,v3,3,79.0
2197,SYN000355,f2,1,49.0
2198,SYN000355,f4,2,199.0
2199,SYN000355,b1,3,199.0
2200,SYN000356,b4,2,599.0
2201,SYN000356,b3,3,199.0
2202,SYN000356,s5,3,199.0
2203,SYN000356,v2,3,49.0
2204,SYN000357,b2,3,249.0
2205,SYN000357,f3,3,149.0
2206,SYN000357,b1,3,199.0
2207,SYN000358,d3,3,179.0
2208,SYN000358,b1,3,199.0
2209,SYN000358,f4,3,199.0
2210,SYN000359,f5,2,99.0
2211,SYN000359,b3,3,199.0
2212,SYN000360,b3,3,199.0
2213,SYN000360,f3,2,149.0
2214,SYN000360,f2,3,49.0
2215,SYN000360,f1,2,249.0
2216,SYN000361,b1,1,199.0
2217,SYN000361,b4,3,599.0
2218,SYN000361,s3,3,99.0
2219,SYN000361,b2,2,249.0
2220,SYN000362,f4,2,199.0
2221,SYN000362,v3,2,79.0
2222,SYN000363,f2,3,49.0
2223,SYN000363,f3,3,149.0
2224,SYN000363,s2,2,249.0
2225,SYN000364,s4,3,299.0
2226,SYN000364,v1,2,89.0
2227,SYN000364,b5,2,299.0
2228,SYN000364,bv1,1,149.0
2229,SYN000364,bv3,1,199.0
2230,SYN000364,b3,1,199.0
2231,SYN000364,b2,1,249.0
2232,SYN000365,f4,1,199.0
2233,SYN000365,b5,2,299.0
2234,SYN000365,s3,1,99.0
2235,SYN000365,s1,2,399.0
2236,SYN000365,s5,3,199.0
2237,SYN000365,d1,1,69.0
2238,SYN000365,v5,3,149.0
2239,SYN000365,d4,2,99.0
2240,SYN000365,s2,3,249.0
2241,SYN000365,v1,2,89.0
2242,SYN000365,v3,3,79.0
2243,SYN000366,d1,1,69.0
2244,SYN000366,b3,2,199.0
2245,SYN000366,s1,1,399.0
2246,SYN000366,b4,2,599.0
2247,SYN000366,bv3,1,199.0
2248,SYN000366,f1,2,249.0
2249,SYN000366,s5,3,199.0
2250,SYN000366,d5,1,249.0
2251,SYN000366,d2,3,249.0
2252,SYN000366,v3,2,79.0
2253,SYN000367,d1,2,69.0
2254,SYN000367,s4,2,299.0
2255,SYN000367,f3,1,149.0
2256,SYN000367,v4,2,39.0
2257,SYN000367,b1,1,199.0
2258,SYN000367,s5,3,199.0
2259,SYN000367,bv2,3,249.0
2260,SYN000367,f5,1,99.0
2261,SYN000368,f3,3,149.0
2262,SYN000368,d2,3,249.0
2263,SYN000368,s1,1,399.0
2264,SYN000368,f4,2,199.0
2265,SYN000368,b3,3,199.0
2266,SYN000368,v3,1,79.0
2267,SYN000368,v2,1,49.0
2268,SYN000368,f5,3,99.0
2269,SYN000368,v4,3,39.0
2270,SYN000368,b4,3,599.0
2271,SYN000368,bv2,3,249.0
2272,SYN000369,v6,1,29.0
2273,SYN000369,b2,3,249.0
2274,SYN000369,bv4,1,349.0
2275,SYN000369,f2,2,49.0
2276,SYN000369,d3,3,179.0
2277,SYN000369,f4,1,199.0
2278,SYN000369,d1,3,69.0
2279,SYN000369,f3,2,149.0
2280,SYN000369,d5,3,249.0
2281,SYN000369,b1,2,199.0
2282,SYN000370,bv4,3,349.0
2283,SYN000370,f6,2,179.0
2284,SYN000370,f3,2,149.0
2285,SYN000370,d2,1,249.0
2286,SYN000370,v4,2,39.0
2287,SYN000370,v3,3,79.0
2288,SYN000370,d5,3,249.0
2289,SYN000370,f4,3,199.0
2290,SYN000370,bv1,3,149.0
2291,SYN000370,d3,1,179.0
2292,SYN000370,b5,3,299.0
2293,SYN000371,d5,3,249.0
2294,SYN000371,bv3,1,199.0
2295,SYN000371,s5,1,199.0
2296,SYN000371,v1,2,89.0
2297,SYN000371,b1,1,199.0
2298,SYN000371,v3,2,79.0
2299,SYN000371,b2,2,249.0
2300,SYN000371,s1,2,399.0
2301,SYN000371,f4,1,199.0
2302,SYN000371,v2,1,49.0
2303,SYN000371,d1,2,69.0
2304,SYN000371,f3,3,149.0
2305,SYN000372,f5,2,99.0
2306,SYN000372,f4,2,199.0
2307,SYN000372,bv2,3,249.0
2308,SYN000372,f1,2,249.0
2309,SYN000372,s2,1,249.0
2310,SYN000372,d4,3,99.0
2311,SYN000372,d3,3,179.0
2312,SYN000372,s4,1,299.0
2313,SYN000372,d1,3,69.0
2314,SYN000372,bv4,2,349.0
2315,SYN000372,d2,1,249.0
2316,SYN000373,bv1,2,149.0
2317,SYN000373,d3,3,179.0
2318,SYN000373,s4,2,299.0
2319,SYN000373,f1,2,249.0
2320,SYN000373,s2,2,249.0
2321,SYN000373,v1,1,89.0
2322,SYN000373,v4,2,39.0
2323,SYN000373,v2,2,49.0
2324,SYN000373,f2,1,49.0
2325,SYN000373,bv2,1,249.0
2326,SYN000374,f6,3,179.0
2327,SYN000374,f3,1,149.0
2328,SYN000374,v1,3,89.0
2329,SYN000374,b3,2,199.0
2330,SYN000374,d2,3,249.0
2331,SYN000374,v6,3,29.0
2332,SYN000374,d5,2,249.0
2333,SYN000374,b2,2,249.0
2334,SYN000375,b1,3,199.0
2335,SYN000375,bv1,1,149.0
2336,SYN000375,d1,3,69.0
2337,SYN000375,f1,1,249.0
2338,SYN000375,d4,2,99.0
2339,SYN000375,b4,2,599.0
2340,SYN000375,b5,1,299.0
2341,SYN000376,d4,1,99.0
2342,SYN000376,b1,2,199.0
2343,SYN000376,b2,2,249.0
2344,SYN000376,v2,3,49.0
2345,SYN000376,d5,2,249.0
2346,SYN000376,bv4,2,349.0
2347,SYN000376,f3,1,149.0
2348,SYN000376,b3,2,199.0
2349,SYN000376,bv3,1,199.0
2350,SYN000376,v4,2,39.0
2351,SYN000376,s5,1,199.0
2352,SYN000377,s5,3,199.0
2353,SYN000377,f5,1,99.0
2354,SYN000377,v2,1,49.0
2355,SYN000377,v1,1,89.0
2356,SYN000377,s2,2,249.0
2357,SYN000377,d5,3,249.0
2358,SYN000377,f2,2,49.0
2359,SYN000377,v3,3,79.0
2360,SYN000377,b5,2,299.0
2361,SYN000377,bv4,2,349.0
2362,SYN000378,v3,3,79.0
2363,SYN000378,d4,1,99.0
2364,SYN000378,v5,1,149.0
2365,SYN000378,b1,3,199.0
2366,SYN000378,v4,1,39.0
2367,SYN000378,f1,1,249.0
2368,SYN000378,s3,3,99.0
2369,SYN000379,v5,1,149.0
2370,SYN000379,f3,2,149.0
2371,SYN000379,f6,3,179.0
2372,SYN000379,s3,3,99.0
2373,SYN000379,s5,3,199.0
2374,SYN000379,bv4,1,349.0
2375,SYN000379,f1,2,249.0
2376,SYN000379,v6,1,29.0
2377,SYN000379,v3,1,79.0
2378,SYN000379,b4,1,599.0
2379,SYN000379,v2,1,49.0
2380,SYN000380,s2,3,249.0
2381,SYN000380,d5,1,249.0
2382,SYN000380,d4,3,99.0
2383,SYN000380,d1,2,69.0
2384,SYN000380,f6,2,179.0
2385,SYN000380,f5,3,99.0
2386,SYN000380,v6,1,29.0
2387,SYN000380,v1,3,89.0
2388,SYN000381,f2,3,49.0
2389,SYN000381,b1,3,199.0
2390,SYN000381,f1,2,249.0
2391,SYN000381,v6,2,29.0
2392,SYN000381,v1,1,89.0
2393,SYN000381,v5,1,149.0
2394,SYN000381,s1,2,399.0
2395,SYN000382,b5,2,299.0
2396,SYN000382,f3,2,149.0
2397,SYN000382,v1,1,89.0
2398,SYN000382,v2,1,49.0
2399,SYN000382,s3,3,99.0
2400,SYN000382,bv2,1,249.0
2401,SYN000382,bv4,2,349.0
2402,SYN000382,s5,1,199.0
2403,SYN000382,bv1,1,149.0
2404,SYN000382,b4,3,599.0
2405,SYN000383,v5,3,149.0
2406,SYN000383,d1,1,69.0
2407,SYN000383,s5,3,199.0
2408,SYN000383,bv3,3,199.0
2409,SYN000383,bv2,2,249.0
2410,SYN000383,b4,1,599.0
2411,SYN000383,v1,2,89.0
2412,SYN000384,s2,2,249.0
2413,SYN000384,f2,3,49.0
2414,SYN000384,b5,2,299.0
2415,SYN000384,bv2,3,249.0
2416,SYN000384,b1,2,199.0
2417,SYN000384,d3,2,179.0
2418,SYN000385,s4,3,299.0
2419,SYN000385,b5,1,299.0
2420,SYN000385,s2,1,249.0
2421,SYN000385,b1,3,199.0
2422,SYN000385,b2,3,249.0
2423,SYN000385,b4,3,599.0
2424,SYN000385,v1,2,89.0
2425,SYN000385,b3,2,199.0
2426,SYN000385,bv2,1,249.0
2427,SYN000385,d3,2,179.0
2428,SYN000385,d5,2,249.0
2429,SYN000385,f5,1,99.0
2430,SYN000386,bv4,1,349.0
2431,SYN000386,bv1,3,149.0
2432,SYN000386,f2,1,49.0
2433,SYN000386,b2,2,249.0
2434,SYN000386,f1,1,249.0
2435,SYN000386,v5,3,149.0
2436,SYN000386,d3,1,179.0
2437,SYN000386,s2,1,249.0
2438,SYN000386,s5,2,199.0
2439,SYN000386,f6,1,179.0
2440,SYN000386,d2,1,249.0
2441,SYN000387,v2,1,49.0
2442,SYN000387,s5,1,199.0
2443,SYN000387,v6,3,29.0
2444,SYN000387,s3,2,99.0
2445,SYN000387,bv4,1,349.0
2446,SYN000387,s2,3,249.0
2447,SYN000387,s4,2,299.0
2448,SYN000387,bv1,2,149.0
2449,SYN000387,v1,1,89.0
2450,SYN000388,b5,3,299.0
2451,SYN000388,d5,1,249.0
2452,SYN000388,d2,2,249.0
2453,SYN000388,b2,2,249.0
2454,SYN000388,f4,3,199.0
2455,SYN000388,bv4,3,349.0
2456,SYN000388,b1,2,199.0
2457,SYN000388,v3,3,79.0
2458,SYN000388,bv1,1,149.0
2459,SYN000388,d3,1,179.0
2460,SYN000388,f6,2,179.0
2461,SYN000389,d2,1,249.0
2462,SYN000389,b3,1,199.0
2463,SYN000389,s5,1,199.0
2464,SYN000389,b5,3,299.0
2465,SYN000389,bv1,1,149.0
2466,SYN000389,f2,2,49.0
2467,SYN000390,d2,3,249.0
2468,SYN000390,b1,1,199.0
2469,SYN000390,v2,1,49.0
2470,SYN000390,s4,3,299.0
2471,SYN000390,d4,2,99.0
2472,SYN000390,v3,1,79.0
2473,SYN000390,f4,3,199.0
2474,SYN000390,s5,3,199.0
2475,SYN000391,d3,2,179.0
2476,SYN000391,bv3,2,199.0
2477,SYN000391,f4,1,199.0
2478,SYN000391,s4,2,299.0
2479,SYN000391,b3,3,199.0
2480,SYN000391,b2,2,249.0
2481,SYN000391,s5,3,199.0
2482,SYN000391,b5,2,299.0
2483,SYN000391,f5,2,99.0
2484,SYN000391,f1,2,249.0
2485,SYN000391,v1,1,89.0
2486,SYN000392,b1,2,199.0
2487,SYN000392,s4,1,299.0
2488,SYN000392,f4,1,199.0
2489,SYN000392,f3,3,149.0
2490,SYN000392,b5,1,299.0
2491,SYN000392,f6,2,179.0
2492,SYN000392,d2,1,249.0
2493,SYN000392,b4,2,599.0
2494,SYN000392,d4,3,99.0
2495,SYN000392,d3,2,179.0
2496,SYN000393,b3,2,199.0
2497,SYN000393,d5,3,249.0
2498,SYN000393,f1,2,249.0
2499,SYN000393,d3,2,179.0
2500,SYN000393,d4,2,99.0
2501,SYN000393,f4,2,199.0
2502,SYN000393,b1,3,199.0
2503,SYN000393,b4,3,599.0
2504,SYN000393,s2,3,249.0
2505,SYN000393,f2,1,49.0
2506,SYN000393,bv4,1,349.0
2507,SYN000393,bv2,2,249.0
2508,SYN000394,b1,3,199.0
2509,SYN000394,f2,1,49.0
2510,SYN000394,d3,2,179.0
2511,SYN000394,v1,2,89.0
2512,SYN000394,v6,2,29.0
2513,SYN000394,b3,3,199.0
2514,SYN000394,f4,1,199.0
2515,SYN000394,d4,2,99.0
2516,SYN000395,f4,3,199.0
2517,SYN000395,b1,2,199.0
2518,SYN000395,d3,3,179.0
2519,SYN000395,bv4,3,349.0
2520,SYN000395,d1,3,69.0
2521,SYN000395,v6,1,29.0
2522,SYN000395,b5,1,299.0
2523,SYN000395,s1,3,399.0
2524,SYN000396,s3,1,99.0
2525,SYN000396,s5,1,199.0
2526,SYN000396,v6,3,29.0
2527,SYN000396,bv1,3,149.0
2528,SYN000396,v1,1,89.0
2529,SYN000396,b5,2,299.0
2530,SYN000396,v5,1,149.0
2531,SYN000396,b2,3,249.0
2532,SYN000396,v4,3,39.0
2533,SYN000396,f4,1,199.0
2534,SYN000396,f2,1,49.0
2535,SYN000396,v2,2,49.0
2536,SYN000397,d5,3,249.0
2537,SYN000397,bv3,1,199.0
2538,SYN000397,f1,3,249.0
2539,SYN000397,v2,2,49.0
2540,SYN000397,f4,2,199.0
2541,SYN000397,s2,3,249.0
2542,SYN000397,d2,1,249.0
2543,SYN000397,s1,1,399.0
2544,SYN000398,d1,3,69.0
2545,SYN000398,v2,2,49.0
2546,SYN000398,bv4,3,349.0
2547,SYN000398,v5,1,149.0
2548,SYN000398,f6,1,179.0
2549,SYN000398,v6,3,29.0
2550,SYN000398,bv2,1,249.0
2551,SYN000398,s4,1,299.0
2552,SYN000398,bv1,3,149.0
2553,SYN000399,f3,1,149.0
2554,SYN000399,s4,3,299.0
2555,SYN000399,b4,1,599.0
2556,SYN000399,b2,1,249.0
2557,SYN000399,d2,2,249.0
2558,SYN000399,f5,2,99.0
2559,SYN000399,s5,1,199.0
2560,SYN000399,b3,1,199.0
2561,SYN000399,bv4,2,349.0
2562,SYN000400,f3,2,149.0
2563,SYN000400,bv2,1,249.0
2564,SYN000400,v6,3,29.0
2565,SYN000400,s3,1,99.0
2566,SYN000400,d1,3,69.0
2567,SYN000400,d5,1,249.0
2568,SYN000400,f4,2,199.0
2569,SYN000400,b2,3,249.0
2570,SYN000401,v6,1,29.0
2571,SYN000401,bv2,1,249.0
2572,SYN000401,s4,1,299.0
2573,SYN000401,v2,2,49.0
2574,SYN000401,d4,2,99.0
2575,SYN000401,f2,3,49.0
2576,SYN000402,d3,3,179.0
2577,SYN000402,v1,1,89.0
2578,SYN000402,f6,2,179.0
2579,SYN000402,s5,3,199.0
2580,SYN000402,b5,2,299.0
2581,SYN000402,s1,2,399.0
2582,SYN000402,v3,3,79.0
2583,SYN000403,v6,2,29.0
2584,SYN000403,b2,3,249.0
2585,SYN000403,f4,1,199.0
2586,SYN000403,v4,2,39.0
2587,SYN000403,f1,2,249.0
2588,SYN000403,b3,2,199.0
2589,SYN000404,f1,2,249.0
2590,SYN000404,bv3,1,199.0
2591,SYN000404,bv4,2,349.0
2592,SYN000404,f6,2,179.0
2593,SYN000404,f4,3,199.0
2594,SYN000404,s1,2,399.0
2595,SYN000404,v6,3,29.0
2596,SYN000404,d2,3,249.0
2597,SYN000404,s3,1,99.0
2598,SYN000404,v1,2,89.0
2599,SYN000405,v5,3,149.0
2600,SYN000405,d4,1,99.0
2601,SYN000405,f5,1,99.0
2602,SYN000405,v3,2,79.0
2603,SYN000405,bv3,3,199.0
2604,SYN000405,s2,2,249.0
2605,SYN000405,v2,2,49.0
2606,SYN000405,d3,2,179.0
2607,SYN000405,s3,3,99.0
2608,SYN000405,f3,3,149.0
2609,SYN000405,s4,3,299.0
2610,SYN000405,v1,2,89.0
2611,SYN000406,bv2,3,249.0
2612,SYN000406,b3,3,199.0
2613,SYN000406,s1,1,399.0
2614,SYN000406,f1,2,249.0
2615,SYN000406,f6,1,179.0
2616,SYN000406,s5,2,199.0
2617,SYN000406,v3,3,79.0
2618,SYN000406,v1,3,89.0
2619,SYN000406,s4,1,299.0
2620,SYN000407,bv2,2,249.0
2621,SYN000407,d2,1,249.0
2622,SYN000407,s4,3,299.0
2623,SYN000407,v4,3,39.0
2624,SYN000407,f2,3,49.0
2625,SYN000407,b5,3,299.0
2626,SYN000407,f3,3,149.0
2627,SYN000407,f4,3,199.0
2628,SYN000407,v5,1,149.0
2629,SYN000407,f5,3,99.0
2630,SYN000408,s1,2,399.0
2631,SYN000408,d4,2,99.0
2632,SYN000408,f4,2,199.0
2633,SYN000408,v4,1,39.0
2634,SYN000408,d2,2,249.0
2635,SYN000408,f1,1,249.0
2636,SYN000408,v6,3,29.0
2637,SYN000408,s4,3,299.0
2638,SYN000408,b3,3,199.0
2639,SYN000408,s2,1,249.0
2640,SYN000409,s4,2,299.0
2641,SYN000409,v6,1,29.0
2642,SYN000409,v2,3,49.0
2643,SYN000409,s5,3,199.0
2644,SYN000409,b2,2,249.0
2645,SYN000409,d5,3,249.0
2646,SYN000409,d3,3,179.0
2647,SYN000409,f5,2,99.0
2648,SYN000409,s3,3,99.0
2649,SYN000409,f6,2,179.0
2650,SYN000409,bv4,1,349.0
2651,SYN000409,d4,3,99.0
2652,SYN000410,f6,3,179.0
2653,SYN000410,f4,1,199.0
2654,SYN000410,v6,1,29.0
2655,SYN000410,bv3,1,199.0
2656,SYN000410,bv2,2,249.0
2657,SYN000410,f3,2,149.0
2658,SYN000410,v4,1,39.0
2659,SYN000410,s1,1,399.0
2660,SYN000410,b2,3,249.0
2661,SYN000410,bv4,3,349.0
2662,SYN000410,d2,1,249.0
2663,SYN000411,bv1,3,149.0
2664,SYN000411,bv3,1,199.0
2665,SYN000411,d5,2,249.0
2666,SYN000411,f3,1,149.0
2667,SYN000411,v1,1,89.0
2668,SYN000411,bv2,1,249.0
2669,SYN000411,bv4,2,349.0
2670,SYN000411,s4,3,299.0
2671,SYN000411,b2,3,249.0
2672,SYN000411,v3,1,79.0
2673,SYN000412,d1,1,69.0
2674,SYN000412,v1,1,89.0
2675,SYN000412,v5,1,149.0
2676,SYN000412,f2,2,49.0
2677,SYN000412,v6,1,29.0
2678,SYN000412,bv1,2,149.0
2679,SYN000412,s3,3,99.0
2680,SYN000412,d3,2,179.0
2681,SYN000413,d4,3,99.0
2682,SYN000413,b2,3,249.0
2683,SYN000413,f4,3,199.0
2684,SYN000413,bv4,2,349.0
2685,SYN000413,s4,1,299.0
2686,SYN000413,f6,3,179.0
2687,SYN000413,f3,2,149.0
2688,SYN000413,b1,3,199.0
2689,SYN000413,s1,2,399.0
2690,SYN000414,bv2,2,249.0
2691,SYN000414,v5,2,149.0
2692,SYN000414,s4,2,299.0
2693,SYN000414,f3,1,149.0
2694,SYN000414,v6,1,29.0
2695,SYN000414,bv3,2,199.0
2696,SYN000414,d1,1,69.0
2697,SYN000415,f6,3,179.0
2698,SYN000415,v6,1,29.0
2699,SYN000415,v3,3,79.0
2700,SYN000415,f1,3,249.0
2701,SYN000415,v2,2,49.0
2702,SYN000415,d1,1,69.0
2703,SYN000415,v1,2,89.0
2704,SYN000415,f5,3,99.0
2705,SYN000415,s1,1,399.0
2706,SYN000416,d2,3,249.0
2707,SYN000416,f4,2,199.0
2708,SYN000416,b1,1,199.0
2709,SYN000416,v5,2,149.0
2710,SYN000416,f1,2,249.0
2711,SYN000416,v4,1,39.0
2712,SYN000416,d1,3,69.0
2713,SYN000416,v2,2,49.0
2714,SYN000416,bv1,3,149.0
2715,SYN000417,f1,2,249.0
2716,SYN000417,d2,2,249.0
2717,SYN000417,d1,2,69.0
2718,SYN000417,bv3,2,199.0
2719,SYN000417,f3,3,149.0
2720,SYN000417,s2,1,249.0
2721,SYN000417,d3,2,179.0
2722,SYN000417,s1,2,399.0
2723,SYN000417,b1,1,199.0
2724,SYN000417,s4,1,299.0
2725,SYN000417,f6,2,179.0
2726,SYN000417,s3,2,99.0
2727,SYN000418,v5,3,149.0
2728,SYN000418,bv4,1,349.0
2729,SYN000418,b2,3,249.0
2730,SYN000418,b1,1,199.0
2731,SYN000418,b3,2,199.0
2732,SYN000418,f5,2,99.0
2733,SYN000418,d3,3,179.0
2734,SYN000418,d2,1,249.0
2735,SYN000418,s1,1,399.0
2736,SYN000418,f4,2,199.0
2737,SYN000418,v6,3,29.0
2738,SYN000419,s2,1,249.0
2739,SYN000419,s1,1,399.0
2740,SYN000419,b3,3,199.0
2741,SYN000419,b2,1,249.0
2742,SYN000419,v5,3,149.0
2743,SYN000419,f5,1,99.0
2744,SYN000419,v2,2,49.0
2745,SYN000419,f3,1,149.0
2746,SYN000420,b1,1,199.0
2747,SYN000420,d1,3,69.0
2748,SYN000420,f5,1,99.0
2749,SYN000420,f3,3,149.0
2750,SYN000420,s4,1,299.0
2751,SYN000420,bv3,3,199.0
2752,SYN000420,v1,2,89.0
2753,SYN000420,f6,1,179.0
2754,SYN000420,f1,2,249.0
2755,SYN000420,d3,2,179.0
2756,SYN000420,f4,1,199.0
2757,SYN000421,v4,1,39.0
2758,SYN000421,s1,3,399.0
2759,SYN000421,f1,3,249.0
2760,SYN000421,bv3,3,199.0
2761,SYN000421,s4,1,299.0
2762,SYN000421,b3,1,199.0
2763,SYN000421,v3,1,79.0
2764,SYN000421,v2,2,49.0
2765,SYN000421,b1,1,199.0
2766,SYN000421,b4,2,599.0
2767,SYN000421,d4,1,99.0
2768,SYN000422,d2,2,249.0
2769,SYN000422,f6,3,179.0
2770,SYN000422,bv1,1,149.0
2771,SYN000422,s2,2,249.0
2772,SYN000422,b4,1,599.0
2773,SYN000422,f5,2,99.0
2774,SYN000422,v4,2,39.0
2775,SYN000422,v3,3,79.0
2776,SYN000422,v6,3,29.0
2777,SYN000423,v4,1,39.0
2778,SYN000423,d2,3,249.0
2779,SYN000423,v2,1,49.0
2780,SYN000423,bv2,1,249.0
2781,SYN000423,v1,2,89.0
2782,SYN000423,bv3,3,199.0
2783,SYN000423,f1,3,249.0
2784,SYN000423,v6,1,29.0
2785,SYN000423,d4,2,99.0
2786,SYN000424,v4,2,39.0
2787,SYN000424,bv1,2,149.0
2788,SYN000424,s1,1,399.0
2789,SYN000424,v6,1,29.0
2790,SYN000424,b4,1,599.0
2791,SYN000424,b1,2,199.0
2792,SYN000424,v3,1,79.0
2793,SYN000424,f6,3,179.0
2794,SYN000425,b1,2,199.0
2795,SYN000425,f2,1,49.0
2796,SYN000425,f6,3,179.0
2797,SYN000425,v5,1,149.0
2798,SYN000425,d3,2,179.0
2799,SYN000425,d1,2,69.0
2800,SYN000425,f4,3,199.0
2801,SYN000425,s3,1,99.0
2802,SYN000425,v2,1,49.0
2803,SYN000425,d4,2,99.0
2804,SYN000426,d2,2,249.0
2805,SYN000426,bv1,1,149.0
2806,SYN000426,b1,3,199.0
2807,SYN000426,s2,3,249.0
2808,SYN000426,v6,2,29.0
2809,SYN000426,b4,2,599.0
2810,SYN000426,bv2,3,249.0
2811,SYN000426,v3,3,79.0
2812,SYN000427,bv1,2,149.0
2813,SYN000427,s3,2,99.0
2814,SYN000427,s2,3,249.0
2815,SYN000427,f5,2,99.0
2816,SYN000427,d2,1,249.0
2817,SYN000427,b4,1,599.0
2818,SYN000427,v6,3,29.0
2819,SYN000427,f6,3,179.0
2820,SYN000427,b2,2,249.0
2821,SYN000427,f3,3,149.0
2822,SYN000428,b4,1,599.0
2823,SYN000428,bv3,2,199.0
2824,SYN000428,s4,1,299.0
2825,SYN000428,v3,3,79.0
2826,SYN000428,b1,2,199.0
2827,SYN000428,d1,3,69.0
2828,SYN000428,b2,3,249.0
2829,SYN000428,bv4,3,349.0
2830,SYN000428,s2,2,249.0
2831,SYN000428,bv1,2,149.0
2832,SYN000428,s1,2,399.0
2833,SYN000429,f4,1,199.0
2834,SYN000429,b3,2,199.0
2835,SYN000429,v1,1,89.0
2836,SYN000429,s4,2,299.0
2837,SYN000429,bv1,1,149.0
2838,SYN000429,s2,1,249.0
2839,SYN000429,bv3,1,199.0
2840,SYN000429,bv4,2,349.0
2841,SYN000429,f1,2,249.0
2842,SYN000429,s1,2,399.0
2843,SYN000429,f6,1,179.0
2844,SYN000430,bv2,1,249.0
2845,SYN000430,f1,2,249.0
2846,SYN000430,d3,3,179.0
2847,SYN000430,f3,2,149.0
2848,SYN000430,v5,2,149.0
2849,SYN000430,bv1,3,149.0
2850,SYN000430,v6,2,29.0
2851,SYN000430,bv3,1,199.0
2852,SYN000430,s5,2,199.0
2853,SYN000430,v3,2,79.0
2854,SYN000430,v2,3,49.0
2855,SYN000431,v2,2,49.0
2856,SYN000431,s2,3,249.0
2857,SYN000431,b5,3,299.0
2858,SYN000431,v4,2,39.0
2859,SYN000431,v6,2,29.0
2860,SYN000431,f2,3,49.0
2861,SYN000431,s4,1,299.0
2862,SYN000432,bv1,3,149.0
2863,SYN000432,v1,3,89.0
2864,SYN000432,d5,3,249.0
2865,SYN000432,s2,1,249.0
2866,SYN000432,d4,2,99.0
2867,SYN000432,bv3,1,199.0
2868,SYN000432,b3,2,199.0
2869,SYN000432,b2,1,249.0
2870,SYN000432,s5,3,199.0
2871,SYN000433,bv1,2,149.0
2872,SYN000433,s1,2,399.0
2873,SYN000433,d5,1,249.0
2874,SYN000433,v2,1,49.0
2875,SYN000433,d2,2,249.0
2876,SYN000433,f2,2,49.0
2877,SYN000433,v3,1,79.0
2878,SYN000433,d4,2,99.0
2879,SYN000433,s4,2,299.0
2880,SYN000433,s2,2,249.0
2881,SYN000434,s3,3,99.0
2882,SYN000434,v4,1,39.0
2883,SYN000434,s5,2,199.0
2884,SYN000434,d3,1,179.0
2885,SYN000434,b4,2,599.0
2886,SYN000434,v1,2,89.0
2887,SYN000434,bv3,3,199.0
2888,SYN000434,f2,2,49.0
2889,SYN000434,f6,3,179.0
2890,SYN000434,s1,2,399.0
2891,SYN000435,b1,3,199.0
2892,SYN000435,bv1,2,149.0
2893,SYN000435,b5,1,299.0
2894,SYN000435,f4,1,199.0
2895,SYN000435,v1,2,89.0
2896,SYN000435,bv2,2,249.0
2897,SYN000435,v6,2,29.0
2898,SYN000435,s1,2,399.0
2899,SYN000435,v4,3,39.0
2900,SYN000435,bv4,2,349.0
2901,SYN000435,bv3,3,199.0
2902,SYN000436,v6,2,29.0
2903,SYN000436,d4,1,99.0
2904,SYN000436,b4,1,599.0
2905,SYN000436,f5,3,99.0
2906,SYN000436,s3,2,99.0
2907,SYN000436,bv4,1,349.0
2908,SYN000436,s5,3,199.0
2909,SYN000436,v1,3,89.0
2910,SYN000436,d5,3,249.0
2911,SYN000436,v4,1,39.0
2912,SYN000437,d2,2,249.0
2913,SYN000437,f2,2,49.0
2914,SYN000437,s5,3,199.0
2915,SYN000437,f5,2,99.0
2916,SYN000437,b1,3,199.0
2917,SYN000437,s2,1,249.0
2918,SYN000437,bv1,2,149.0
2919,SYN000437,bv2,1,249.0
2920,SYN000437,s1,1,399.0
2921,SYN000437,b4,2,599.0
2922,SYN000437,s3,2,99.0
2923,SYN000438,f6,3,179.0
2924,SYN000438,b2,2,249.0
2925,SYN000438,f4,2,199.0
2926,SYN000438,v5,2,149.0
2927,SYN000438,v2,3,49.0
2928,SYN000438,d3,3,179.0
2929,SYN000438,d2,1,249.0
2930,SYN000438,f2,3,49.0
2931,SYN000438,f5,3,99.0
2932,SYN000438,b3,2,199.0
2933,SYN000438,d1,1,69.0
2934,SYN000439,v1,1,89.0
2935,SYN000439,s5,3,199.0
2936,SYN000439,s2,3,249.0
2937,SYN000439,b1,3,199.0
2938,SYN000439,v2,3,49.0
2939,SYN000439,bv1,3,149.0
2940,SYN000439,f1,1,249.0
2941,SYN000439,v3,1,79.0
2942,SYN000439,f5,3,99.0
2943,SYN000439,f4,1,199.0
2944,SYN000440,v5,2,149.0
2945,SYN000440,v3,3,79.0
2946,SYN000440,b4,3,599.0
2947,SYN000440,b2,1,249.0
2948,SYN000440,bv4,1,349.0
2949,SYN000440,d1,3,69.0
2950,SYN000440,bv1,2,149.0
2951,SYN000440,s1,2,399.0
2952,SYN000440,v1,2,89.0
2953,SYN000440,v2,2,49.0
